# time, vdd, inp, inn, out
7.600000000000000418e-04,1.140000000000000124e+00,7.800000000000000266e-01,7.000000000000000666e-02,1.115726378875787406e+00
7.603071740130830196e-04,1.126484343424349222e+00,7.643341253327682328e-01,7.890804637940633526e-02,1.120652555912991399e+00
7.609215220392490835e-04,1.099453030273042309e+00,7.330023759982989828e-01,9.672413913822214271e-02,1.111252382588110210e+00
7.620203020294585980e-04,1.051106710703823888e+00,6.769645964976139796e-01,1.285887588542979909e-01,1.062257447066558891e+00
7.642178620098776269e-04,9.544140715653868234e-01,5.648890374962437511e-01,1.923179982864496318e-01,9.663064767198308314e-01
7.669317678842529212e-04,8.350022130928742570e-01,4.264798379031041198e-01,2.710212686433329798e-01,8.459481081822969317e-01
7.700000000000000681e-04,7.000000000000000666e-01,2.700000000000000178e-01,3.599999999999999867e-01,5.900112900971221652e-01
7.705427811748751486e-04,7.179117787708776399e-01,2.710855623497501754e-01,3.811684658201280884e-01,5.096520706742038165e-01
7.716283435246253097e-04,7.537353363126328976e-01,2.732566870492504907e-01,4.235053974603842364e-01,3.328406603787867901e-01
7.718997341120628500e-04,7.626912256980716842e-01,2.737994682241255417e-01,4.340896303704482873e-01,2.835206040306998965e-01
7.724425152869379306e-04,7.806030044689493685e-01,2.748850305738756994e-01,4.552580961905763890e-01,1.834183369342564651e-01
7.734044026071398978e-04,8.123452860356141780e-01,2.768088052142796407e-01,4.927717016784529669e-01,4.100037164356696434e-02
7.742110365466584043e-04,8.389642060397247691e-01,2.784220730933166799e-01,5.242304253196746755e-01,1.206183022465351015e-02
7.746994721833732429e-04,8.550825820513143771e-01,2.793989443667463379e-01,5.432794151515533132e-01,1.896846550085189154e-02
7.750131306410899205e-04,8.654333111559646685e-01,2.800262612821796671e-01,5.555120950025037585e-01,1.781104796524431155e-02
7.753796002102572322e-04,8.775268069384860592e-01,2.807592004205142766e-01,5.698044082000288668e-01,1.810321525070255136e-02
7.757897298172897541e-04,8.910610839705591646e-01,2.815794596345793099e-01,5.857994628742971832e-01,1.845486484115256912e-02
7.765847284738771174e-04,9.172960396379421510e-01,2.831694569477540835e-01,6.168044104812042683e-01,1.921498416860737898e-02
7.781747257870519525e-04,9.697659509727114546e-01,2.863494515741037416e-01,6.788143056950226573e-01,2.106328646469732974e-02
7.800000000000000943e-04,1.030000000000000027e+00,2.899999999999999800e-01,7.500000000000000000e-01,2.389331947703515063e-02
7.803179994626350396e-04,1.031907996775809799e+00,2.912719978505397544e-01,7.439580102099360159e-01,2.417697481449851415e-02
7.809539983879049303e-04,1.035723990327429123e+00,2.938159935516193588e-01,7.318740306298079368e-01,2.475908267548177291e-02
7.822259962384448201e-04,1.043355977430668435e+00,2.989039849537789562e-01,7.077060714695498911e-01,2.608638953639481201e-02
7.847699919395244913e-04,1.058619951637146617e+00,3.090799677580977622e-01,6.593701531490356871e-01,2.944150363167687481e-02
7.898579833416838336e-04,1.089147900050102979e+00,3.294319333667353189e-01,5.626983165080075011e-01,3.880070836899835590e-02
7.900000000000000121e-04,1.090000000000000080e+00,3.300000000000000155e-01,5.600000000000000533e-01,3.911521000230080980e-02
7.900490092188854454e-04,1.089852972343343884e+00,3.327445162575842774e-01,5.588727879656351094e-01,3.952922477114775845e-02
7.901470276566563119e-04,1.089558917030031271e+00,3.382335487727528012e-01,5.566183638969052216e-01,4.090823708984488161e-02
7.903430645321980448e-04,1.088970806403406044e+00,3.492116138030897932e-01,5.521095157594453351e-01,4.584674758750217904e-02
7.907351382832816192e-04,1.087794585150155369e+00,3.711677438637699389e-01,5.430918194845231195e-01,5.947799452665197828e-02
7.913721857274573241e-04,1.085883442817628053e+00,4.068424007376092999e-01,5.284397282684819563e-01,8.576600379794821483e-02
7.925512156761502875e-04,1.082346352971549353e+00,4.728680778644150928e-01,5.013220394485438103e-01,1.434095375348603540e-01
7.945121829231409751e-04,1.076463451230577295e+00,5.826822436958932760e-01,4.562197927677581477e-01,3.731586732648042859e-01
7.963672929344742853e-04,1.070898121196577346e+00,6.865684043305584350e-01,4.135522625070920943e-01,7.234481274693058683e-01
7.986171797559670025e-04,1.064148460732099233e+00,8.125620663341502903e-01,3.618048656127597629e-01,1.036677943814082292e+00
8.000000000000000383e-04,1.060000000000000053e+00,8.900000000000000133e-01,3.300000000000000155e-01,1.069118631886216475e+00
8.002758113639750611e-04,1.050346602260874285e+00,8.888967545440998874e-01,3.418598886509259804e-01,1.059596718622777045e+00
8.008274340919252152e-04,1.031039806782618973e+00,8.866902636322993025e-01,3.655796659527825176e-01,1.040429945611915263e+00
8.019306795478254148e-04,9.924262158261120126e-01,8.822772818086985769e-01,4.130192205564909846e-01,1.001853151353173876e+00
8.041371704596258141e-04,9.151990339130982033e-01,8.734513181614969035e-01,5.078983297639079186e-01,9.246705299863970939e-01
8.085501522832266126e-04,7.607446700870705847e-01,8.557993908670937788e-01,6.976565481787417866e-01,7.540853930036011121e-01
8.100000000000000646e-04,7.099999999999999645e-01,8.499999999999999778e-01,7.600000000000000089e-01,6.369345287421421808e-01
8.103392384538565764e-04,7.106784769077130193e-01,8.235394005991921729e-01,7.728910612465473839e-01,5.925669380598425073e-01
8.110177153615695999e-04,7.120354307231390179e-01,7.706182017975764520e-01,7.986731837396422451e-01,4.956621388466643796e-01
8.123746691769955387e-04,7.147493383539909040e-01,6.647758041943534479e-01,8.502374287258278596e-01,3.171541006320139355e-01
8.144226787005167702e-04,7.188453574010333913e-01,5.050310613596977749e-01,9.280617906196344524e-01,1.776919036314064670e-01
8.162337205805759782e-04,7.224674411611518021e-01,3.637697947150799194e-01,9.968813820618842581e-01,9.992424587835396776e-02
8.181172730085115637e-04,7.262345460170229750e-01,2.168527053361046786e-01,1.068456374323436320e+00,5.347408907714414766e-02
8.200000000000000908e-04,7.299999999999999822e-01,7.000000000000000666e-02,1.140000000000000124e+00,8.774798561941997421e-02
8.203767104855871862e-04,7.333903943702838601e-01,7.339039437028385682e-02,1.122671317662993884e+00,8.934726564172199015e-02
8.211301314567613771e-04,7.401711831108515049e-01,8.017118311085155713e-02,1.088013952988981181e+00,8.193544697256394116e-02
8.226369733991097588e-04,7.537327605919869056e-01,9.373276059198695775e-02,1.018699223640955775e+00,4.364076572939673548e-02
8.235911621666579599e-04,7.623204594999207773e-01,1.023204594999207462e-01,9.748065403337385915e-01,2.621471006122022551e-02
8.247138849374497380e-04,7.724249644370467793e-01,1.124249644370467205e-01,9.231612928773168525e-01,1.746672210414424234e-02
8.256148333135990194e-04,7.805334998223902865e-01,1.205334998223902276e-01,8.817176675744500258e-01,1.289401773054935779e-02
8.267597849537047273e-04,7.908380645833416045e-01,1.308380645833415734e-01,8.290498921295876844e-01,8.901455156248032699e-03
8.290496882339162517e-04,8.114471941052452397e-01,1.514471941052452364e-01,7.237143412398577835e-01,4.520712567978357570e-03
8.300000000000001170e-04,8.200000000000000622e-01,1.600000000000000033e-01,6.800000000000000488e-01,3.649775067648592525e-03
8.301696368455939055e-04,8.154198051689677262e-01,1.732316739563156127e-01,6.740627104042173912e-01,3.751285990621563114e-03
8.305089105367814825e-04,8.062594155069030544e-01,1.996950218689468315e-01,6.621881312126520758e-01,4.489097822780065486e-03
8.311874579191566364e-04,7.879386361827738217e-01,2.526217176942092690e-01,6.384389728295215560e-01,9.734755550024369250e-03
8.319659187784592862e-04,7.669201929816020780e-01,3.133416647198164484e-01,6.111928427539286002e-01,2.599203417433428032e-02
8.331540660623027762e-04,7.348402163178275881e-01,4.060171528596094870e-01,5.696076878194060722e-01,8.045689277377458815e-02
8.345591647779243951e-04,6.969025509960435905e-01,5.156148526780965913e-01,5.204292327726489642e-01,1.755218023867679833e-01
8.360279521286969944e-04,6.572452925251830447e-01,6.301802660383603039e-01,4.690216754956075818e-01,3.542963499969656871e-01
8.382098923388326241e-04,5.983329068515205185e-01,8.003716024289408981e-01,3.926537681408598934e-01,5.820456798958659750e-01
8.400000000000000348e-04,5.500000000000000444e-01,9.400000000000000577e-01,3.300000000000000155e-01,5.663055302274688785e-01
8.402146975121199375e-04,5.495706049757602685e-01,9.228241990304079101e-01,3.261354447818417546e-01,5.590114702724753304e-01
8.406440925363597430e-04,5.487118149272806056e-01,8.884725970912235038e-01,3.184063343455252881e-01,5.499276073547080257e-01
8.415028825848392454e-04,5.469942348303216129e-01,8.197693932128635730e-01,3.029481134728942981e-01,5.459387228759339239e-01
8.432204626817982503e-04,5.435590746364036274e-01,6.823629854561434893e-01,2.720316717276322627e-01,5.433710732011400868e-01
8.458514112472545693e-04,5.382971775054909980e-01,4.718871002196385334e-01,2.246745975494186531e-01,5.383538928477482610e-01
8.461606100838831414e-04,5.376787798322338885e-01,4.471511932893528218e-01,2.191090184901043902e-01,5.377492346784223942e-01
8.467790077571403940e-04,5.364419844857193365e-01,3.976793794287727390e-01,2.079778603714738661e-01,5.364039741198615152e-01
8.480158031036547908e-04,5.339683937926905655e-01,2.987357517076212332e-01,1.857155441342147606e-01,5.328363626782405271e-01
8.500000000000000611e-04,5.300000000000000266e-01,1.400000000000000133e-01,1.499999999999999944e-01,5.263709560244795860e-01
8.502473590693029838e-04,5.453362622967812268e-01,1.587992892670220813e-01,1.633573897423577781e-01,5.257269973409879338e-01
8.507420772079087208e-04,5.760087868903368546e-01,1.963978678010580015e-01,1.900721692270675167e-01,5.249498979344034977e-01
8.517315134851203033e-04,6.373538360774547717e-01,2.715950248691381130e-01,2.435017281964928504e-01,5.337602199771572797e-01
8.537103860395433598e-04,7.600439344516840556e-01,4.219893390052900095e-01,3.503608461353376335e-01,6.628171124697299632e-01
8.565701994828366821e-04,9.373523679358695126e-01,6.393351606955819388e-01,5.047907720731766856e-01,9.126828436500471486e-01
8.598649374312848388e-04,1.141626120739654748e+00,8.897352447776410989e-01,6.827066212893766473e-01,1.120313259029591224e+00
8.600000000000000873e-04,1.150000000000000133e+00,9.000000000000000222e-01,6.900000000000000577e-01,1.128842340587537629e+00
8.602701251374305844e-04,1.149189624587708680e+00,8.840626168916007055e-01,6.840572469765291430e-01,1.138008072392814984e+00
8.608103754122915785e-04,1.147568873763125774e+00,8.521878506748021831e-01,6.721717409295873136e-01,1.146951041501586666e+00
8.618908759620135668e-04,1.144327372113959740e+00,7.884383182412050273e-01,6.484007288357036547e-01,1.143695124850084621e+00
8.640518770614575433e-04,1.137844368815627893e+00,6.609392533740107156e-01,6.008587046479362259e-01,1.126602428104224174e+00
8.677741458850663728e-04,1.126677562344801320e+00,4.413253927810903421e-01,5.189687905285422787e-01,8.472980270898174959e-01
8.700000000000001135e-04,1.120000000000000107e+00,3.099999999999999978e-01,4.700000000000000289e-01,4.861658857055710103e-01
8.704229050354656601e-04,1.108581564042430356e+00,3.006960892197578783e-01,4.590044690778957159e-01,4.083856021415706028e-01
8.712687151063968618e-04,1.085744692127287525e+00,2.820882676592713079e-01,4.370134072336843145e-01,2.542203804225706687e-01
8.729603352482591568e-04,1.040070948297005193e+00,2.448726245383004985e-01,3.930312835452642872e-01,3.133418395239870313e-02
8.745149002135543716e-04,9.980976942340340496e-01,2.106721953018055038e-01,3.526125944475883567e-01,-2.848555777491813129e-03
8.753278817294084160e-04,9.761471933059746586e-01,1.927866019530163899e-01,3.314750750353830377e-01,7.940285591902504492e-03
8.756856215700393239e-04,9.664882176089401034e-01,1.849163254591363326e-01,3.221738391789793488e-01,5.013409200870306420e-03
8.759425879226659514e-04,9.595501260880210381e-01,1.792630657013505047e-01,3.154927140106870143e-01,4.213376208385269557e-03
8.762393427898963055e-04,9.515377446728014998e-01,1.727344586222826495e-01,3.077770874626977182e-01,3.674112146368355581e-03
8.766684332781114579e-04,9.399523014909922924e-01,1.632944678815492212e-01,2.966207347691036667e-01,3.186305237922217471e-03
8.773781262669467151e-04,9.207905907924400779e-01,1.476812221271734393e-01,2.781687170593868386e-01,2.691421884530959593e-03
8.783690211054245292e-04,8.940364301535389524e-01,1.258815356806613495e-01,2.524054512589634092e-01,2.313917527426235902e-03
8.799279705249625537e-04,8.519447958260119025e-01,9.158464845082450734e-02,2.118727663509744619e-01,2.120560910817014325e-03
8.800000000000000313e-04,8.499999999999999778e-01,8.999999999999999667e-02,2.099999999999999922e-01,2.120542033334863949e-03
8.801440589500749865e-04,8.512965305506745572e-01,9.417770955217369400e-02,2.170588885536727797e-01,2.108016499193973801e-03
8.804321768502248969e-04,8.538895916520237162e-01,1.025331286565210609e-01,2.311766656610183546e-01,2.049038510937729613e-03
8.810084126505247177e-04,8.590757138547221450e-01,1.192439668652158224e-01,2.594122198757095044e-01,1.822474657664637952e-03
8.818875829540882491e-04,8.669882465867939647e-01,1.447399056685581831e-01,3.024915647503224614e-01,1.627435353392640447e-03
8.828836877464367287e-04,8.759531897179302362e-01,1.736269446466640054e-01,3.513006995753978345e-01,2.142171732635716856e-03
8.841500834691081410e-04,8.873507512219729332e-01,2.103524206041348932e-01,4.133540899862968576e-01,4.294484835494393610e-03
8.866828749144509657e-04,9.101458742300583271e-01,2.838033725190766132e-01,5.374608708080950148e-01,1.783445238446381906e-02
8.894830200579857031e-04,9.353471805218709356e-01,3.650075816815837593e-01,6.746679828412968094e-01,5.817255392772904127e-02
8.900000000000000576e-04,9.400000000000000577e-01,3.800000000000000044e-01,7.000000000000000666e-01,6.888272165318473639e-02
8.900922485685172116e-04,9.386162714722428024e-01,3.808302371166543687e-01,6.936348487723164036e-01,7.022429195148342795e-02
8.902767457055515195e-04,9.358488144167281808e-01,3.824907113499631528e-01,6.809045463169491885e-01,7.233711443213851344e-02
8.906457399796202440e-04,9.303139003056972722e-01,3.858116598165816646e-01,6.554439414062073199e-01,7.494020747119532755e-02
8.913837285277575843e-04,9.192440720836372314e-01,3.924535567498177446e-01,6.045227315847310212e-01,7.955583687446572683e-02
8.926562841753520050e-04,9.001557373697209874e-01,4.039065575781674577e-01,5.167163919007161654e-01,8.968528793780072839e-02
8.944511115581472603e-04,8.732333266277921835e-01,4.200600040233247179e-01,3.928733024878438562e-01,1.557433256734070404e-01
8.962516898059332210e-04,8.462246529110027948e-01,4.362652082533983178e-01,2.686334033906128682e-01,3.793063944112146091e-01
8.986566535412944968e-04,8.101501968805837617e-01,4.579098818716497710e-01,1.026909056506852824e-01,7.567479130136245402e-01
9.000000000000000838e-04,7.900000000000000355e-01,4.700000000000000289e-01,1.000000000000000021e-02,8.051448417591925422e-01
9.003100124646725008e-04,7.766694640190859866e-01,4.603896135951550117e-01,1.248009971737935701e-02,7.898338137186788899e-01
9.009300373940173348e-04,7.500083920572578888e-01,4.411688407854650329e-01,1.744029915213806889e-02,7.614712609228578843e-01
9.021700872527071112e-04,6.966862481335970303e-01,4.027272951660816336e-01,2.736069802165636000e-02,7.087526752258105356e-01
9.046501869700866640e-04,5.900419602862754243e-01,3.258442039273148350e-01,4.720149576069294917e-02,6.054523579866601946e-01
9.096103864048456613e-04,3.767533845916367641e-01,1.720780214497846239e-01,8.688309123876525319e-02,4.380183759625022044e-01
9.100000000000000016e-04,3.599999999999999867e-01,1.600000000000000033e-01,8.999999999999999667e-02,4.277518737162765983e-01
9.104499266810498447e-04,3.847459674577413113e-01,1.550508065084517384e-01,1.075471405609438325e-01,4.232942941243227897e-01
9.113497800431496392e-04,4.342379023732298449e-01,1.451524195253540150e-01,1.426414216828357229e-01,4.182052042883542819e-01
9.131494867673492282e-04,5.332217722042069674e-01,1.253556455591585961e-01,2.128299839266195037e-01,4.054820325641634304e-01
9.156033191040674653e-04,6.681825507237096895e-01,9.836348985525805722e-02,3.085294450586305581e-01,2.835041996332658409e-01
9.183472483067502915e-04,8.190986568712648186e-01,6.818026862574705360e-02,4.155426839632604397e-01,2.462488108870960687e-02
9.200000000000000278e-04,9.100000000000000311e-01,5.000000000000000278e-02,4.799999999999999822e-01,-8.718855511172856829e-03
9.200572297876171606e-04,9.081686467962517550e-01,5.165966384089684671e-02,4.830331787437079916e-01,-6.241900794561630779e-03
9.201716893628514261e-04,9.045059403887553140e-01,5.497899152269054152e-02,4.890995362311240657e-01,-2.647349400213783784e-03
9.204006085133199571e-04,8.971805275737623209e-01,6.161764688627792419e-02,5.012322512059561586e-01,-1.691159169242696214e-05
9.205035618931073794e-04,8.938860194205647813e-01,6.460329490011315623e-02,5.066887803346895591e-01,2.618342584700052871e-04
9.206555511578419547e-04,8.890223629490584534e-01,6.901098357741583533e-02,5.147442113656219842e-01,4.824911017993088768e-04
9.208131252630062744e-04,8.839799915838002509e-01,7.358063262718109176e-02,5.230956389393309758e-01,6.032035046430405355e-04
9.211282734733349138e-04,8.738952488532837348e-01,8.271993072671160463e-02,5.397984940867487369e-01,7.677752609200018050e-04
9.215709702609660003e-04,8.597289516490890238e-01,9.555813756801309622e-02,5.632614238311963728e-01,9.961470758541421562e-04
9.223983240504238105e-04,8.332536303864391813e-01,1.195513974622895298e-01,6.071111746724601188e-01,1.601965631394713756e-03
9.237403261266507928e-04,7.903095639471757750e-01,1.584694576728719051e-01,6.782372847124900073e-01,3.354076088475043370e-03
9.261564993829506012e-04,7.129920197455821285e-01,2.285384821055662097e-01,8.062944672963795467e-01,1.161868245740631939e-02
9.287759509333891718e-04,6.291695701315480616e-01,3.045025770682845412e-01,9.451253994696233729e-01,3.856182175515468491e-02
9.300000000000000541e-04,5.899999999999999689e-01,3.400000000000000244e-01,1.010000000000000009e+00,6.257699119865632598e-02
9.303236627139165570e-04,6.055358102679921917e-01,3.435602898530815685e-01,9.909038998789261310e-01,6.499876445692472082e-02
9.309709881417495628e-04,6.366074308039767482e-01,3.506808695592447123e-01,9.527116996367784862e-01,6.631603207204191108e-02
9.322656389974154660e-04,6.987506718759406432e-01,3.649220289715697785e-01,8.763272991524895250e-01,6.664234884645307833e-02
9.337105736645970842e-04,7.681075359006589443e-01,3.808163103105676739e-01,7.910761537887733841e-01,7.345436576957561914e-02
9.360935413024738024e-04,8.824899825187423330e-01,4.070289543272118116e-01,6.504810631540458576e-01,9.011940192796694116e-02
9.392747506860030845e-04,1.035188032928149315e+00,4.420222575460341918e-01,4.627897095258166615e-01,1.340652640458957490e-01
9.399999999999999719e-04,1.070000000000000062e+00,4.500000000000000111e-01,4.199999999999999845e-01,1.681723256795086552e-01
9.402945316471290373e-04,1.053506227760772518e+00,4.541234430598068972e-01,4.194109367057418658e-01,1.916936419626053545e-01
9.408835949413871681e-04,1.020518683282317207e+00,4.623703291794207249e-01,4.182328101172255730e-01,2.428779698940812248e-01
9.420617215299035381e-04,9.545435943254005906e-01,4.788641014186498790e-01,4.158765569401928763e-01,3.695811113991260832e-01
9.444179747069362781e-04,8.225934164115675795e-01,5.118516458971080763e-01,4.111640505861274275e-01,6.916989867928537983e-01
9.465103397156960198e-04,7.054209759210223751e-01,5.411447560197444329e-01,4.069793205686079718e-01,7.317011772514059320e-01
9.486933429332103851e-04,5.831727957402181861e-01,5.717068010649454246e-01,4.026133141335792587e-01,5.837076849785622912e-01
9.499999999999999981e-04,5.100000000000000089e-01,5.899999999999999689e-01,4.000000000000000222e-01,5.151261726951921194e-01
9.504183637812218003e-04,4.920103574074625730e-01,5.753572676572369371e-01,4.154794599052066828e-01,4.807602717935637315e-01
9.512550913436654048e-04,4.560310722223876456e-01,5.460718029717108735e-01,4.464383797156199485e-01,3.945969514632781672e-01
9.529285464685526138e-04,3.840725018522378464e-01,4.875008736006586907e-01,5.083562193364464799e-01,1.376257255486159348e-01
9.542800842614495476e-04,3.259563767576698634e-01,4.401970508492661360e-01,5.583631176736330026e-01,8.618472712800452629e-03
9.546974187475747121e-04,3.080109938542878734e-01,4.255903438348854206e-01,5.738044936602639812e-01,5.740733352461612447e-03
9.549273153979144372e-04,2.981254378896797119e-01,4.175439610729950735e-01,5.823106697228337403e-01,4.929279996675500763e-03
9.552330128200904689e-04,2.849804487361103922e-01,4.068445512968340005e-01,5.936214743433468888e-01,4.051285220436903062e-03
9.558030069809927932e-04,2.604706998173104693e-01,3.868947556652526654e-01,6.147112582967328986e-01,3.010511577756515809e-03
9.568140843401961269e-04,2.169943733715672396e-01,3.515070480931361541e-01,6.521211205872561312e-01,2.409869402781835909e-03
9.578797555549176980e-04,1.711705111385398159e-01,3.142085555778812433e-01,6.915509555319541146e-01,2.744477704300031864e-03
9.593314620776533831e-04,1.087471306609055222e-01,2.633988272821323751e-01,7.452640968731742976e-01,4.004202877425803997e-03
9.600000000000000243e-04,8.000000000000000167e-02,2.399999999999999911e-01,7.700000000000000178e-01,4.858807963357226166e-03
9.602102628881296377e-04,8.609762375575877313e-02,2.376871082305742622e-01,7.691589484474815608e-01,4.949775972512061341e-03
9.606307886643888645e-04,9.829287126727631607e-02,2.330613246917227765e-01,7.674768453424446468e-01,4.995770834299475063e-03
9.614718402169073180e-04,1.226833662903114019e-01,2.238097576140198053e-01,7.641126391323708189e-01,4.869944914643404600e-03
9.630179963688737313e-04,1.675218946973372480e-01,2.068020399423892985e-01,7.579280145245052003e-01,4.737102243460110558e-03
9.648075512678578941e-04,2.194189867678778549e-01,1.871169360535635817e-01,7.507697949285685457e-01,4.777273454772773542e-03
9.683866610658261112e-04,3.232131709089559046e-01,1.477467282759132861e-01,7.364533557366956806e-01,4.719733098546591288e-03
9.700000000000000505e-04,3.699999999999999956e-01,1.300000000000000044e-01,7.299999999999999822e-01,4.267624026619045753e-03
9.701783449371241454e-04,3.762420727993432412e-01,1.487262183980297137e-01,7.285732405030072023e-01,4.348441691700601942e-03
9.705350348113723352e-04,3.887262183980296770e-01,1.861786551940891321e-01,7.257197215090217535e-01,5.029060146596824217e-03
9.712484145598687148e-04,4.136945095954026597e-01,2.610835287862079968e-01,7.200126835210508558e-01,1.157508225972062217e-02
9.718947932696751562e-04,4.363177644386277976e-01,3.289532933158834105e-01,7.148416538425993449e-01,2.621257150255602159e-02
9.731875506892880391e-04,4.815642741250780734e-01,4.646928223752342380e-01,7.044995944856964343e-01,6.935589989008543454e-02
9.748408069262709573e-04,5.394282424194793979e-01,6.382847272584383225e-01,6.912735445898332554e-01,1.292274200671518491e-01
9.771132095167688915e-04,6.189623330869060691e-01,8.768869992607181141e-01,6.730943238658499972e-01,2.128961971149697374e-01
9.800000000000001852e-04,7.199999999999999734e-01,1.179999999999999938e+00,6.500000000000000222e-01,3.688129969482344950e-01
9.803343536576955997e-04,7.156534024499594526e-01,1.176322109765350232e+00,6.493312926846092070e-01,3.899044293353130519e-01
9.810030609730864288e-04,7.069602073498785222e-01,1.168966329296051043e+00,6.479938780538274656e-01,4.280470302664645121e-01
9.823404756038680869e-04,6.895738171497166613e-01,1.154254768357452665e+00,6.453190487922640939e-01,4.801975473512217207e-01
9.850153048654314032e-04,6.548010367493929396e-01,1.124831646480255465e+00,6.399693902691373504e-01,4.860108115887203928e-01
9.880374955449043595e-04,6.155125579162437077e-01,1.091587549006052482e+00,6.339250089101913233e-01,3.432504642626469926e-01
9.899999999999999946e-04,4.600000000000000200e-01,9.899999999999999911e-01,1.000000000000000056e-01,3.507974252494449607e-01
